run_id,sobol_index,prior_mode,family_drawn,regime_state_drawn,accepted,rejection_reason
20260511_090501,101182,nominal,importer,0000001,True,accepted
20260511_090501,101183,nominal,importer,0001110,True,accepted
20260511_090501,101184,nominal,importer,0001001,True,accepted
20260511_090501,101185,nominal,importer,0001000,True,accepted
20260511_090501,101186,nominal,importer,0000001,True,accepted
20260511_090501,101187,nominal,importer,0001111,True,accepted
20260511_090501,101188,nominal,importer,0001101,True,accepted
20260511_090501,101189,nominal,importer,0000010,True,accepted
20260511_090501,101190,nominal,importer,0000101,True,accepted
20260511_090501,101191,nominal,importer,0001010,True,accepted
20260511_090501,101192,nominal,importer,0000001,True,accepted
20260511_090501,101193,nominal,importer,0001110,True,accepted
20260511_090501,101194,nominal,importer,0001001,True,accepted
20260511_090501,101195,nominal,importer,0000110,True,accepted
20260511_090501,101196,nominal,importer,0000101,True,accepted
20260511_090501,101197,nominal,importer,0001100,True,accepted
20260511_090501,101198,nominal,importer,0001101,True,accepted
20260511_090501,101199,nominal,importer,0000100,True,accepted
20260511_090501,101200,nominal,importer,0001110,True,accepted
20260511_090501,101201,nominal,importer,0000010,True,accepted
20260511_090501,101202,nominal,importer,0000111,True,accepted
20260511_090501,101203,nominal,importer,0001010,True,accepted
20260511_090501,101204,nominal,importer,0001011,True,accepted
20260511_090501,101205,nominal,importer,0000100,True,accepted
20260511_090501,101206,nominal,importer,0000011,True,accepted
20260511_090501,101207,nominal,importer,0001100,True,accepted
20260511_090501,101208,nominal,importer,0000111,True,accepted
20260511_090501,101209,nominal,importer,0001000,True,accepted
20260511_090501,101210,nominal,importer,0001111,True,accepted
20260511_090501,101211,nominal,importer,0000000,True,accepted
20260511_090501,101212,nominal,importer,0000011,True,accepted
20260511_090501,101213,nominal,importer,0001110,True,accepted
20260511_090501,101214,nominal,importer,0001011,True,accepted
20260511_090501,101215,nominal,importer,0000110,True,accepted
20260511_090501,101216,nominal,importer,0001100,True,accepted
20260511_090501,101217,nominal,importer,0000101,True,accepted
20260511_090501,101218,nominal,importer,0000100,True,accepted
20260511_090501,101219,nominal,importer,0001101,True,accepted
20260511_090501,101220,nominal,importer,0001110,True,accepted
20260511_090501,101221,nominal,importer,0000001,True,accepted
20260511_090501,101222,nominal,importer,0000110,True,accepted
20260511_090501,101223,nominal,importer,0001010,True,accepted
20260511_090501,101224,nominal,importer,0000010,True,accepted
20260511_090501,101225,nominal,importer,0001101,True,accepted
20260511_090501,101226,nominal,importer,0001010,True,accepted
20260511_090501,101227,nominal,importer,0000101,True,accepted
20260511_090501,101228,nominal,importer,0001000,True,accepted
20260511_090501,101229,nominal,importer,0001001,True,accepted
20260511_090501,101230,nominal,importer,0001111,True,accepted
20260511_090501,101231,nominal,importer,0000001,True,accepted
20260511_090501,101232,nominal,importer,0001110,True,accepted
20260511_090501,101233,nominal,importer,0000011,True,accepted
20260511_090501,101234,nominal,importer,0000110,True,accepted
20260511_090501,101235,nominal,importer,0001011,True,accepted
20260511_090501,101236,nominal,importer,0001000,True,accepted
20260511_090501,101237,nominal,importer,0000111,True,accepted
20260511_090501,101238,nominal,importer,0000000,True,accepted
20260511_090501,101239,nominal,importer,0001111,True,accepted
20260511_090501,101240,nominal,importer,0000100,True,accepted
20260511_090501,101241,nominal,importer,0001011,True,accepted
20260511_090501,101242,nominal,importer,0001100,True,accepted
20260511_090501,101243,nominal,importer,0000011,True,accepted
20260511_090501,101244,nominal,importer,0000010,True,accepted
20260511_090501,101245,nominal,importer,0001111,True,accepted
20260511_090501,101246,nominal,importer,0001010,True,accepted
20260511_090501,101247,nominal,importer,0000111,True,accepted
20260511_090501,101248,nominal,importer,0000000,True,accepted
20260511_090501,101249,nominal,importer,0001111,True,accepted
20260511_090501,101250,nominal,importer,0001001,True,accepted
20260511_090501,101251,nominal,importer,0001000,True,accepted
20260511_090501,101252,nominal,importer,0000110,True,accepted
20260511_090501,101253,nominal,importer,0001011,True,accepted
20260511_090501,101254,nominal,importer,0001110,True,accepted
20260511_090501,101255,nominal,importer,0000011,True,accepted
20260511_090501,101256,nominal,importer,0001010,True,accepted
20260511_090501,101257,nominal,importer,0000111,True,accepted
20260511_090501,101258,nominal,importer,0000001,True,accepted
20260511_090501,101259,nominal,importer,0001110,True,accepted
20260511_090501,101260,nominal,importer,0001100,True,accepted
20260511_090501,101261,nominal,importer,0000100,True,accepted
20260511_090501,101262,nominal,importer,0000100,True,accepted
20260511_090501,101263,nominal,importer,0001011,True,accepted
20260511_090501,101264,nominal,importer,0000110,True,accepted
20260511_090501,101265,nominal,importer,0001010,True,accepted
20260511_090501,101266,nominal,importer,0001110,True,accepted
20260511_090501,101267,nominal,importer,0000001,True,accepted
20260511_090501,101268,nominal,importer,0000100,True,accepted
20260511_090501,101269,nominal,importer,0001101,True,accepted
20260511_090501,101270,nominal,importer,0001100,True,accepted
20260511_090501,101271,nominal,importer,0000101,True,accepted
20260511_090501,101272,nominal,importer,0001111,True,accepted
20260511_090501,101273,nominal,importer,0000000,True,accepted
20260511_090501,101274,nominal,importer,0001000,True,accepted
20260511_090501,101275,nominal,importer,0001001,True,accepted
20260511_090501,101276,nominal,importer,0001011,True,accepted
20260511_090501,101277,nominal,importer,0000110,True,accepted
20260511_090501,101278,nominal,importer,0000010,True,accepted
20260511_090501,101279,nominal,importer,0001101,True,accepted
20260511_090501,101280,nominal,importer,0001100,True,accepted
20260511_090501,101281,nominal,importer,0000011,True,accepted
20260511_090501,101282,nominal,importer,0000100,True,accepted
20260511_090501,101283,nominal,importer,0001011,True,accepted
20260511_090501,101284,nominal,importer,0001010,True,accepted
20260511_090501,101285,nominal,importer,0000111,True,accepted
20260511_090501,101286,nominal,importer,0000010,True,accepted
20260511_090501,101287,nominal,importer,0001110,True,accepted
20260511_090501,101288,nominal,importer,0000110,True,accepted
20260511_090501,101289,nominal,importer,0001011,True,accepted
20260511_090501,101290,nominal,importer,0001110,True,accepted
20260511_090501,101291,nominal,importer,0000011,True,accepted
20260511_090501,101292,nominal,importer,0000000,True,accepted
20260511_090501,101293,nominal,importer,0001111,True,accepted
20260511_090501,101294,nominal,importer,0001000,True,accepted
20260511_090501,101295,nominal,importer,0000111,True,accepted
20260511_090501,101296,nominal,importer,0001010,True,accepted
20260511_090501,101297,nominal,importer,0000101,True,accepted
20260511_090501,101298,nominal,importer,0000010,True,accepted
20260511_090501,101299,nominal,importer,0001101,True,accepted
20260511_090501,101300,nominal,importer,0001111,True,accepted
20260511_090501,101301,nominal,importer,0000001,True,accepted
20260511_090501,101302,nominal,importer,0001000,True,accepted
20260511_090501,101303,nominal,importer,0001001,True,accepted
20260511_090501,101304,nominal,importer,0000100,True,accepted
20260511_090501,101305,nominal,importer,0001101,True,accepted
20260511_090501,101306,nominal,importer,0001100,True,accepted
20260511_090501,101307,nominal,importer,0000101,True,accepted
20260511_090501,101308,nominal,importer,0000110,True,accepted
20260511_090501,101309,nominal,importer,0001001,True,accepted
20260511_090501,101310,nominal,importer,0001110,True,accepted
20260511_090501,101311,nominal,importer,0000001,True,accepted
20260511_090501,101312,nominal,importer,0001000,True,accepted
20260511_090501,101313,nominal,importer,0001001,True,accepted
20260511_090501,101314,nominal,importer,0001111,True,accepted
20260511_090501,101315,nominal,importer,0000000,True,accepted
20260511_090501,101316,nominal,importer,0000010,True,accepted
20260511_090501,101317,nominal,importer,0001101,True,accepted
20260511_090501,101318,nominal,importer,0001011,True,accepted
20260511_090501,101319,nominal,importer,0000110,True,accepted
20260511_090501,101320,nominal,importer,0001110,True,accepted
20260511_090501,101321,nominal,importer,0000001,True,accepted
20260511_090501,101322,nominal,importer,0000111,True,accepted
20260511_090501,101323,nominal,importer,0001010,True,accepted
20260511_090501,101324,nominal,importer,0001100,True,accepted
20260511_090501,101325,nominal,importer,0000101,True,accepted
20260511_090501,101326,nominal,importer,0000100,True,accepted
20260511_090501,101327,nominal,importer,0001101,True,accepted
20260511_090501,101328,nominal,importer,0000010,True,accepted
20260511_090501,101329,nominal,importer,0001110,True,accepted
20260511_090501,101330,nominal,importer,0001010,True,accepted
20260511_090501,101331,nominal,importer,0000111,True,accepted
20260511_090501,101332,nominal,importer,0000101,True,accepted
20260511_090501,101333,nominal,importer,0001100,True,accepted
20260511_090501,101334,nominal,importer,0001100,True,accepted
20260511_090501,101335,nominal,importer,0000011,True,accepted
20260511_090501,101336,nominal,importer,0001001,True,accepted
20260511_090501,101337,nominal,importer,0001000,True,accepted
20260511_090501,101338,nominal,importer,0000000,True,accepted
20260511_090501,101339,nominal,importer,0001111,True,accepted
20260511_090501,101340,nominal,importer,0001110,True,accepted
20260511_090501,101341,nominal,importer,0000011,True,accepted
20260511_090501,101342,nominal,importer,0000110,True,accepted
20260511_090501,101343,nominal,importer,0001011,True,accepted
20260511_090501,101344,nominal,importer,0000101,True,accepted
20260511_090501,101345,nominal,importer,0001100,True,accepted
20260511_090501,101346,nominal,importer,0001101,True,accepted
20260511_090501,101347,nominal,importer,0000100,True,accepted
20260511_090501,101348,nominal,importer,0000001,True,accepted
20260511_090501,101349,nominal,importer,0001110,True,accepted
20260511_090501,101350,nominal,importer,0001010,True,accepted
20260511_090501,101351,nominal,importer,0000111,True,accepted
20260511_090501,101352,nominal,importer,0001101,True,accepted
20260511_090501,101353,nominal,importer,0000010,True,accepted
20260511_090501,101354,nominal,importer,0000110,True,accepted
20260511_090501,101355,nominal,importer,0001011,True,accepted
20260511_090501,101356,nominal,importer,0001001,True,accepted
20260511_090501,101357,nominal,importer,0001000,True,accepted
20260511_090501,101358,nominal,importer,0000000,True,accepted
20260511_090501,101359,nominal,importer,0001111,True,accepted
20260511_090501,101360,nominal,importer,0000011,True,accepted
20260511_090501,101361,nominal,importer,0001110,True,accepted
20260511_090501,101362,nominal,importer,0001011,True,accepted
20260511_090501,101363,nominal,importer,0000110,True,accepted
20260511_090501,101364,nominal,importer,0001000,True,accepted
20260511_090501,101365,nominal,importer,0001001,True,accepted
20260511_090501,101366,nominal,importer,0001111,True,accepted
20260511_090501,101367,nominal,importer,0000000,True,accepted
20260511_090501,101368,nominal,importer,0001011,True,accepted
20260511_090501,101369,nominal,importer,0000100,True,accepted
20260511_090501,101370,nominal,importer,0000100,True,accepted
20260511_090501,101371,nominal,importer,0001100,True,accepted
20260511_090501,101372,nominal,importer,0001110,True,accepted
20260511_090501,101373,nominal,importer,0000001,True,accepted
20260511_090501,101374,nominal,importer,0000111,True,accepted
20260511_090501,101375,nominal,importer,0001010,True,accepted
20260511_090501,101376,nominal,importer,0001111,True,accepted
20260511_090501,101377,nominal,importer,0000000,True,accepted
20260511_090501,101378,nominal,importer,0000111,True,accepted
20260511_090501,101379,nominal,importer,0001000,True,accepted
20260511_090501,101380,nominal,importer,0001011,True,accepted
20260511_090501,101381,nominal,importer,0000110,True,accepted
20260511_090501,101382,nominal,importer,0000011,True,accepted
20260511_090501,101383,nominal,importer,0001110,True,accepted
20260511_090501,101384,nominal,importer,0000111,True,accepted
20260511_090501,101385,nominal,importer,0001010,True,accepted
20260511_090501,101386,nominal,importer,0001111,True,accepted
20260511_090501,101387,nominal,importer,0000010,True,accepted
20260511_090501,101388,nominal,importer,0000011,True,accepted
20260511_090501,101389,nominal,importer,0001100,True,accepted
20260511_090501,101390,nominal,importer,0001011,True,accepted
20260511_090501,101391,nominal,importer,0000100,True,accepted
20260511_090501,101392,nominal,importer,0001010,True,accepted
20260511_090501,101393,nominal,importer,0000110,True,accepted
20260511_090501,101394,nominal,importer,0000001,True,accepted
20260511_090501,101395,nominal,importer,0001110,True,accepted
20260511_090501,101396,nominal,importer,0001101,True,accepted
20260511_090501,101397,nominal,importer,0000100,True,accepted
20260511_090501,101398,nominal,importer,0000101,True,accepted
20260511_090501,101399,nominal,importer,0001100,True,accepted
20260511_090501,101400,nominal,importer,0000001,True,accepted
20260511_090501,101401,nominal,importer,0001111,True,accepted
20260511_090501,101402,nominal,importer,0001001,True,accepted
20260511_090501,101403,nominal,importer,0001000,True,accepted
20260511_090501,101404,nominal,importer,0000101,True,accepted
20260511_090501,101405,nominal,importer,0001010,True,accepted
20260511_090501,101406,nominal,importer,0001101,True,accepted
20260511_090501,101407,nominal,importer,0000010,True,accepted
20260511_090501,101408,nominal,importer,0001100,True,accepted
20260511_090501,101409,nominal,importer,0000100,True,accepted
20260511_090501,101410,nominal,importer,0000101,True,accepted
20260511_090501,101411,nominal,importer,0001100,True,accepted
20260511_090501,101412,nominal,importer,0001010,True,accepted
20260511_090501,101413,nominal,importer,0000111,True,accepted
20260511_090501,101414,nominal,importer,0000001,True,accepted
20260511_090501,101415,nominal,importer,0001110,True,accepted
20260511_090501,101416,nominal,importer,0000110,True,accepted
20260511_090501,101417,nominal,importer,0001011,True,accepted
20260511_090501,101418,nominal,importer,0001101,True,accepted
20260511_090501,101419,nominal,importer,0000011,True,accepted
20260511_090501,101420,nominal,importer,0000000,True,accepted
20260511_090501,101421,nominal,importer,0001111,True,accepted
20260511_090501,101422,nominal,importer,0001001,True,accepted
20260511_090501,101423,nominal,importer,0001000,True,accepted
20260511_090501,101424,nominal,importer,0001010,True,accepted
20260511_090501,101425,nominal,importer,0000110,True,accepted
20260511_090501,101426,nominal,importer,0000010,True,accepted
20260511_090501,101427,nominal,importer,0001101,True,accepted
20260511_090501,101428,nominal,importer,0001111,True,accepted
20260511_090501,101429,nominal,importer,0000000,True,accepted
20260511_090501,101430,nominal,importer,0001000,True,accepted
20260511_090501,101431,nominal,importer,0001001,True,accepted
20260511_090501,101432,nominal,importer,0000100,True,accepted
20260511_090501,101433,nominal,importer,0001101,True,accepted
20260511_090501,101434,nominal,importer,0001100,True,accepted
20260511_090501,101435,nominal,importer,0000101,True,accepted
20260511_090501,101436,nominal,importer,0000111,True,accepted
20260511_090501,101437,nominal,importer,0001010,True,accepted
20260511_090501,101438,nominal,importer,0001110,True,accepted
20260511_090501,101439,nominal,importer,0000001,True,accepted
20260511_090501,101440,nominal,importer,0001000,True,accepted
20260511_090501,101441,nominal,importer,0001001,True,accepted
20260511_090501,101442,nominal,importer,0001111,True,accepted
20260511_090501,101443,nominal,importer,0000001,True,accepted
20260511_090501,101444,nominal,importer,0000010,True,accepted
20260511_090501,101445,nominal,importer,0001101,True,accepted
20260511_090501,101446,nominal,importer,0001010,True,accepted
20260511_090501,101447,nominal,importer,0000101,True,accepted
20260511_090501,101448,nominal,importer,0001110,True,accepted
20260511_090501,101449,nominal,importer,0000001,True,accepted
20260511_090501,101450,nominal,importer,0000110,True,accepted
20260511_090501,101451,nominal,importer,0001001,True,accepted
20260511_090501,101452,nominal,importer,0001100,True,accepted
20260511_090501,101453,nominal,importer,0000101,True,accepted
20260511_090501,101454,nominal,importer,0000100,True,accepted
20260511_090501,101455,nominal,importer,0001101,True,accepted
20260511_090501,101456,nominal,importer,0000010,True,accepted
20260511_090501,101457,nominal,importer,0001111,True,accepted
20260511_090501,101458,nominal,importer,0001010,True,accepted
20260511_090501,101459,nominal,importer,0000111,True,accepted
20260511_090501,101460,nominal,importer,0000100,True,accepted
20260511_090501,101461,nominal,importer,0001011,True,accepted
20260511_090501,101462,nominal,importer,0001100,True,accepted
20260511_090501,101463,nominal,importer,0000011,True,accepted
20260511_090501,101464,nominal,importer,0001000,True,accepted
20260511_090501,101465,nominal,importer,0000111,True,accepted
20260511_090501,101466,nominal,importer,0000000,True,accepted
20260511_090501,101467,nominal,importer,0001111,True,accepted
20260511_090501,101468,nominal,importer,0001110,True,accepted
20260511_090501,101469,nominal,importer,0000011,True,accepted
20260511_090501,101470,nominal,importer,0000110,True,accepted
20260511_090501,101471,nominal,importer,0001011,True,accepted
20260511_090501,101472,nominal,importer,0000101,True,accepted
20260511_090501,101473,nominal,importer,0001100,True,accepted
20260511_090501,101474,nominal,importer,0001101,True,accepted
20260511_090501,101475,nominal,importer,0000100,True,accepted
20260511_090501,101476,nominal,importer,0000001,True,accepted
20260511_090501,101477,nominal,importer,0001110,True,accepted
20260511_090501,101478,nominal,importer,0001001,True,accepted
20260511_090501,101479,nominal,importer,0000110,True,accepted
20260511_090501,101480,nominal,importer,0001101,True,accepted
20260511_090501,101481,nominal,importer,0000010,True,accepted
20260511_090501,101482,nominal,importer,0000101,True,accepted
20260511_090501,101483,nominal,importer,0001010,True,accepted
20260511_090501,101484,nominal,importer,0001001,True,accepted
20260511_090501,101485,nominal,importer,0001000,True,accepted
20260511_090501,101486,nominal,importer,0000000,True,accepted
20260511_090501,101487,nominal,importer,0001111,True,accepted
20260511_090501,101488,nominal,importer,0000011,True,accepted
20260511_090501,101489,nominal,importer,0001110,True,accepted
20260511_090501,101490,nominal,importer,0001011,True,accepted
20260511_090501,101491,nominal,importer,0000110,True,accepted
20260511_090501,101492,nominal,importer,0000111,True,accepted
20260511_090501,101493,nominal,importer,0001000,True,accepted
20260511_090501,101494,nominal,importer,0001111,True,accepted
20260511_090501,101495,nominal,importer,0000000,True,accepted
20260511_090501,101496,nominal,importer,0001011,True,accepted
20260511_090501,101497,nominal,importer,0000100,True,accepted
20260511_090501,101498,nominal,importer,0000011,True,accepted
20260511_090501,101499,nominal,importer,0001100,True,accepted
20260511_090501,101500,nominal,importer,0001111,True,accepted
20260511_090501,101501,nominal,importer,0000010,True,accepted
20260511_090501,101502,nominal,importer,0000111,True,accepted
20260511_090501,101503,nominal,importer,0001010,True,accepted
20260511_090501,101504,nominal,importer,0001111,True,accepted
20260511_090501,101505,nominal,importer,0000000,True,accepted
20260511_090501,101506,nominal,importer,0001000,True,accepted
20260511_090501,101507,nominal,importer,0001001,True,accepted
20260511_090501,101508,nominal,importer,0001011,True,accepted
20260511_090501,101509,nominal,importer,0000110,True,accepted
20260511_090501,101510,nominal,importer,0000011,True,accepted
20260511_090501,101511,nominal,importer,0001110,True,accepted
20260511_090501,101512,nominal,importer,0000111,True,accepted
20260511_090501,101513,nominal,importer,0001010,True,accepted
20260511_090501,101514,nominal,importer,0001110,True,accepted
20260511_090501,101515,nominal,importer,0000010,True,accepted
20260511_090501,101516,nominal,importer,0000011,True,accepted
20260511_090501,101517,nominal,importer,0001100,True,accepted
20260511_090501,101518,nominal,importer,0001100,True,accepted
20260511_090501,101519,nominal,importer,0000101,True,accepted
20260511_090501,101520,nominal,importer,0001010,True,accepted
20260511_090501,101521,nominal,importer,0000111,True,accepted
20260511_090501,101522,nominal,importer,0000001,True,accepted
20260511_090501,101523,nominal,importer,0001110,True,accepted
20260511_090501,101524,nominal,importer,0001101,True,accepted
20260511_090501,101525,nominal,importer,0000100,True,accepted
20260511_090501,101526,nominal,importer,0000101,True,accepted
20260511_090501,101527,nominal,importer,0001100,True,accepted
20260511_090501,101528,nominal,importer,0000000,True,accepted
20260511_090501,101529,nominal,importer,0001111,True,accepted
20260511_090501,101530,nominal,importer,0001001,True,accepted
20260511_090501,101531,nominal,importer,0001000,True,accepted
20260511_090501,101532,nominal,importer,0000110,True,accepted
20260511_090501,101533,nominal,importer,0001011,True,accepted
20260511_090501,101534,nominal,importer,0001101,True,accepted
20260511_090501,101535,nominal,importer,0000010,True,accepted
20260511_090501,101536,nominal,importer,0000100,True,accepted
20260511_090501,101537,nominal,importer,0001011,True,accepted
20260511_090501,101538,nominal,importer,0001100,True,accepted
